Invoice_ID,Branch,City,Customer_Type,Gender,Product_Category,Unit_Price,Quantity,Total,Date,Time,Payment,Rating
SLM-101203,Galle,Galle,Member,Male,Household,806.36,6,4354.34,2026-02-23,15:43,Card,6.1
SLM-101204,Galle,Galle,Member,Female,Personal Care,1269.29,3,3427.08,2026-02-14,14:03,Cash,7.1
SLM-101205,Kandy,Kandy,Normal,Female,Beverages,257.64,3,742.0,2026-02-08,14:02,Card,7.5
SLM-101206,Kandy,Kandy,Member,Female,Electronics,4021.67,2,7721.61,2026-02-28,14:00,Cash,4.8
SLM-101207,Colombo,Colombo,Member,Female,Electronics,7748.28,7,64000.79,2026-02-24,20:41,Cash,5.7
SLM-101208,Colombo,Colombo,Member,Male,Food,466.93,5,2754.89,2026-01-14,17:43,Card,6.3
SLM-101209,Colombo,Colombo,Member,Male,Food,1696.84,2,4004.54,2026-02-24,12:00,Cash,7.2
SLM-101210,Colombo,Colombo,Member,Male,Food,2061.53,8,19460.84,2026-01-03,18:43,Card,7.3
SLM-101211,Galle,Galle,Member,Female,Household,3106.29,4,11182.64,2026-02-17,20:53,Card,7.0
SLM-101212,Galle,Galle,Normal,Male,Food,215.5,6,1163.7,2026-01-20,16:13,eZ Cash,8.0
SLM-101213,Kandy,Kandy,Member,Male,Beverages,458.76,4,1761.64,2026-01-19,10:46,Card,5.3
SLM-101214,Colombo,Colombo,Member,Female,Food,377.86,3,1337.62,2026-02-10,17:13,Cash,7.7
SLM-101215,Colombo,Colombo,Normal,Female,Personal Care,491.12,6,3477.13,2026-01-22,16:38,Cash,8.7
SLM-101216,Colombo,Colombo,Normal,Male,Beverages,554.38,4,2616.67,2026-02-08,18:31,Card,5.4
SLM-101217,Colombo,Colombo,Member,Male,Household,2643.07,3,9356.47,2026-02-03,17:17,eZ Cash,4.1
SLM-101218,Galle,Galle,Normal,Male,Beverages,748.42,2,1347.16,2026-02-21,17:38,Card,8.0
SLM-101219,Kandy,Kandy,Normal,Male,Beverages,316.59,2,607.85,2026-02-04,15:31,Card,7.6
SLM-101220,Colombo,Colombo,Member,Male,Beverages,161.92,3,573.2,2026-01-30,12:52,Card,6.9
SLM-101221,Galle,Galle,Normal,Male,Food,456.07,4,1641.85,2026-02-11,16:17,Cash,6.6
SLM-101222,Colombo,Colombo,Member,Male,Food,306.29,5,1807.11,2026-01-14,14:57,,7.2
SLM-101223,Colombo,Colombo,Normal,Male,Beverages,183.99,3,651.32,2026-02-27,19:45,Cash,9.1
SLM-101224,Colombo,Colombo,Normal,Male,Food,1294.25,5,7636.07,2026-02-11,15:21,Card,9.1
SLM-101225,Kandy,Kandy,Normal,Female,Electronics,9173.32,6,52838.32,2026-01-30,19:10,eZ Cash,6.5
SLM-101226,Colombo,Colombo,Member,Male,Beverages,606.51,3,2147.05,2026-01-07,16:26,Cash,8.9
SLM-101227,Colombo,Colombo,Normal,Female,Beverages,397.97,5,2348.02,2026-01-12,15:14,Card,7.6
SLM-101228,Colombo,Colombo,Normal,Male,Electronics,6361.1,4,30024.39,2026-01-25,20:38,Cash,9.2
SLM-101229,Colombo,Colombo,Normal,Female,Food,1417.87,1,1673.09,2026-01-17,12:30,Card,6.6
SLM-101230,Galle,Galle,Member,Female,Beverages,922.58,3,2490.97,2026-01-26,09:35,Card,6.7
SLM-101231,Colombo,Colombo,Normal,Male,Electronics,3103.26,6,21971.08,2026-01-28,10:52,Cash,7.0
SLM-101232,Kandy,Kandy,Normal,Male,Personal Care,1708.27,3,4919.82,2026-01-11,18:10,Cash,8.3
SLM-101233,Galle,Galle,Member,Female,Electronics,3906.1,1,3515.49,2026-01-18,16:03,Cash,7.5
SLM-101234,Kandy,Kandy,Normal,Male,Food,463.22,6,2668.15,2026-01-11,17:20,Cash,7.8
SLM-101235,Kandy,Kandy,Normal,Female,Personal Care,1825.08,3,5256.23,2026-02-12,18:25,eZ Cash,6.8
SLM-101236,Galle,Galle,Normal,Female,Food,1420.95,3,3836.57,2026-02-10,14:09,Card,5.4
SLM-101237,Colombo,Colombo,Member,Male,Personal Care,1524.03,3,5395.07,2026-02-07,20:04,eZ Cash,7.3
SLM-101238,Galle,Galle,Normal,Female,Food,1495.06,1,1345.55,2026-01-18,11:48,Cash,8.7
SLM-101239,Colombo,Colombo,Normal,Female,Food,250.87,7,2072.19,2026-01-31,17:09,Cash,8.3
SLM-101240,Colombo,Colombo,Normal,Female,Food,733.11,5,4325.35,2026-01-30,13:50,Card,7.6
SLM-101241,Colombo,Colombo,Normal,Male,Household,3223.0,3,11409.42,2026-01-06,21:46,Cash,5.7
SLM-101242,Colombo,Colombo,Normal,Female,Beverages,471.92,5,2784.33,2026-02-15,17:00,eZ Cash,
SLM-101243,Galle,Galle,Member,Male,Beverages,152.28,1,137.05,2026-02-15,10:15,eZ Cash,7.6
SLM-101244,Galle,Galle,Normal,Male,Household,2465.42,5,11094.39,2026-02-16,11:55,eZ Cash,6.3
SLM-101245,Galle,Galle,Member,Female,Personal Care,431.9,1,388.71,2026-01-25,08:46,Cash,7.8
SLM-101246,Colombo,Colombo,Normal,Female,Beverages,446.92,5,2636.83,2026-01-29,15:42,eZ Cash,4.8
SLM-101247,Colombo,Colombo,Normal,Male,Personal Care,920.29,3,3257.83,2026-01-11,13:00,Cash,8.1
SLM-101248,Colombo,Colombo,Normal,Male,Beverages,311.01,4,1467.97,2026-01-04,16:05,Cash,
SLM-101249,Galle,Galle,Normal,Female,Personal Care,2045.68,4,7364.45,2026-02-04,16:04,Cash,7.8
SLM-101250,Kandy,Kandy,Member,Male,Beverages,256.26,5,1230.05,2026-02-18,18:14,Cash,6.3
SLM-101251,Kandy,Kandy,Normal,Female,Household,2341.82,3,6744.44,2026-01-17,14:21,Cash,6.7
SLM-101252,Galle,Galle,Normal,Female,Household,1780.45,2,3204.81,2026-02-27,12:06,Card,9.7
SLM-101253,Galle,Galle,Normal,Male,Food,489.85,5,2204.33,2026-01-28,15:26,Cash,8.7
SLM-101254,Kandy,Kandy,Normal,Male,Food,2001.95,6,11531.23,2026-01-05,18:59,Cash,5.8
SLM-101255,Kandy,Kandy,Normal,Male,Personal Care,986.61,6,5682.87,2026-02-21,14:29,Card,5.2
SLM-101256,Colombo,Colombo,Member,Female,Beverages,316.46,7,2613.96,2026-02-24,19:12,Cash,6.8
SLM-101257,Kandy,Kandy,Normal,Male,Food,1894.64,2,3637.71,2026-02-08,11:54,Cash,5.1
SLM-101258,Kandy,Kandy,Member,Male,Food,187.56,4,720.23,2026-02-20,10:16,eZ Cash,7.7
SLM-101259,Colombo,Colombo,Member,Female,Food,759.12,6,5374.57,2026-01-21,12:53,Card,5.7
SLM-101260,Galle,Galle,Member,Male,Electronics,4061.18,5,18275.31,2026-02-10,17:12,Cash,7.3
SLM-101261,Colombo,Colombo,Normal,Female,Personal Care,1897.8,3,6718.21,2026-01-31,20:30,Cash,5.5
SLM-101262,Kandy,Kandy,Normal,Male,Food,1357.55,3,3909.74,2026-02-04,14:20,Card,7.9
SLM-101263,Kandy,Kandy,Normal,Male,Food,1390.9,4,5341.06,2026-01-24,14:30,Card,7.4
SLM-101264,Colombo,Colombo,Member,Female,Beverages,718.6,7,5935.64,2026-02-23,17:48,Card,5.9
SLM-101265,Kandy,Kandy,Normal,Male,Personal Care,192.73,3,555.06,2026-01-18,12:28,Card,8.6
SLM-101266,Colombo,Colombo,Member,Female,Personal Care,2508.85,5,14802.21,2026-01-23,19:27,Card,6.1
SLM-101267,Kandy,Kandy,Member,Male,Personal Care,663.91,2,1274.71,2026-03-01,13:11,Card,6.1
SLM-101268,Galle,Galle,Normal,Female,Beverages,768.59,4,2766.92,2026-02-13,12:57,Card,8.8
SLM-101269,Colombo,Colombo,Normal,Male,Household,2430.01,2,5734.82,2026-01-22,09:59,eZ Cash,8.3
SLM-101270,Colombo,Colombo,Normal,Male,Electronics,2257.15,5,13317.18,2026-01-26,16:34,Cash,8.8
SLM-101271,Kandy,Kandy,Normal,Male,Household,892.44,4,3426.97,2026-02-03,19:49,eZ Cash,5.2
SLM-101272,Galle,Galle,Normal,Male,Personal Care,1054.37,5,4744.66,2026-02-19,17:04,Cash,6.6
SLM-101273,Colombo,Colombo,Normal,Female,Food,488.42,5,2881.68,2026-02-21,13:37,Card,8.4
SLM-101274,Kandy,Kandy,Normal,Female,Electronics,4272.23,2,8202.68,2026-02-04,13:40,Card,7.9
SLM-101275,Colombo,Colombo,Member,Male,Food,1372.09,6,9714.4,2026-02-14,18:56,Card,9.3
SLM-101276,Colombo,Colombo,Normal,Male,Food,231.48,4,1092.59,2026-01-22,08:41,Cash,6.4
SLM-101277,Kandy,Kandy,Normal,Male,Household,278.9,4,1070.98,2026-01-20,16:41,Cash,7.9
SLM-101278,Kandy,Kandy,Normal,Female,Food,1531.73,4,5881.84,2026-01-30,17:39,Cash,8.8
SLM-101279,Colombo,Colombo,Normal,Female,Household,2877.32,4,13580.95,2026-01-07,17:24,Cash,9.6
SLM-101280,Galle,Galle,Normal,Female,Beverages,894.59,3,2415.39,2026-01-17,21:00,Cash,7.9
SLM-101281,Colombo,Colombo,Normal,Female,Personal Care,966.83,5,5704.3,2026-02-11,18:23,Card,6.4
SLM-101282,Colombo,Colombo,Member,Female,Food,605.24,1,714.18,2026-02-06,16:05,Card,6.9
SLM-101283,Galle,Galle,Normal,Female,Food,2025.22,5,9113.49,2026-01-25,19:56,Card,7.8
SLM-101284,Galle,Galle,Normal,Male,Food,297.52,2,535.54,2026-02-13,11:19,Cash,6.0
SLM-101285,Colombo,Colombo,Member,Female,Household,2440.66,7,20159.85,2026-03-01,15:27,eZ Cash,8.2
SLM-101286,Colombo,Colombo,Normal,Female,Personal Care,595.83,6,4218.48,2026-02-02,12:21,Cash,5.5
SLM-101287,Kandy,Kandy,Member,Female,Personal Care,274.12,4,1052.62,2026-02-18,09:42,Card,6.5
SLM-101288,Galle,Galle,Member,Female,Beverages,931.47,5,4191.62,2026-01-16,10:12,Cash,7.3
SLM-101289,Kandy,Kandy,Normal,Male,Food,510.82,2,980.77,2026-02-18,14:42,Cash,7.1
SLM-101290,Kandy,Kandy,Normal,Female,Food,742.58,5,3564.38,2026-01-02,17:13,Card,6.3
SLM-101291,Galle,Galle,Normal,Male,Electronics,3651.8,5,16433.1,2026-02-07,21:44,eZ Cash,7.4
SLM-101292,Kandy,Kandy,Normal,Female,Household,2848.92,3,8204.89,2026-02-17,18:53,Card,5.4
SLM-101293,Kandy,Kandy,Normal,Male,Personal Care,1622.4,4,6230.02,2026-01-24,11:28,eZ Cash,7.5
SLM-101294,Galle,Galle,Member,Female,Personal Care,1486.7,2,2676.06,2026-01-19,15:22,Card,5.4
SLM-101295,Colombo,Colombo,Member,Male,Beverages,483.73,4,2283.21,2026-01-05,19:54,Card,7.0
SLM-101296,Colombo,Colombo,Normal,Male,Beverages,267.73,6,1895.53,2026-01-25,18:12,Card,7.3
SLM-101297,Colombo,Colombo,Normal,Male,Food,1744.9,6,12353.89,2026-01-20,12:38,Cash,9.6
SLM-101298,Colombo,Colombo,Normal,Female,Electronics,5637.03,4,26606.78,2026-01-26,12:15,Cash,5.8
SLM-101299,Colombo,Colombo,Member,Male,Electronics,6834.42,3,24193.85,2026-02-21,20:40,Cash,10.0
SLM-101300,Galle,Galle,Member,Female,Personal Care,1673.59,4,6024.92,2026-01-22,15:24,eZ Cash,6.7
SLM-101301,Colombo,Colombo,Member,Female,Electronics,7609.51,6,53875.33,2026-02-15,15:14,Cash,6.4
SLM-101302,Colombo,Colombo,Member,Female,Electronics,8815.12,3,31205.52,2026-01-17,16:56,Cash,9.2
SLM-101303,Colombo,Colombo,Normal,Female,Electronics,5314.83,7,43900.5,2026-01-25,14:36,Card,5.8
SLM-101304,Colombo,Colombo,Member,Female,Personal Care,1403.39,6,9936.0,2026-02-04,15:42,eZ Cash,8.6
SLM-101305,Galle,Galle,Member,Female,Household,2395.88,4,8625.17,2026-02-02,14:07,Card,6.2
SLM-101306,Colombo,Colombo,Member,Male,Electronics,5962.23,6,42212.59,2026-01-30,14:26,Cash,7.0
SLM-101307,Galle,Galle,Normal,Female,Personal Care,966.96,2,1740.53,2026-01-03,15:33,Card,5.0
SLM-101308,Kandy,Kandy,Member,Male,Beverages,155.8,6,897.41,2026-01-17,16:58,Cash,8.2
SLM-101309,Colombo,Colombo,Normal,Female,Personal Care,963.09,7,7955.12,2026-02-16,17:51,Cash,7.2
SLM-101310,Colombo,Colombo,Normal,Male,Food,771.39,3,2730.72,2026-02-07,14:30,Cash,7.5
SLM-101311,Galle,Galle,Normal,Male,Food,1036.23,4,3730.43,2026-02-28,14:24,Card,8.9
SLM-101312,Colombo,Colombo,Member,Female,Food,1098.38,5,6480.44,2026-01-11,14:41,Cash,7.1
SLM-101313,Colombo,Colombo,Normal,Female,Beverages,444.8,3,1574.59,2026-01-27,17:04,eZ Cash,8.6
SLM-101314,Colombo,Colombo,Normal,Female,Food,1939.98,2,4578.35,2026-01-20,15:04,eZ Cash,6.3
SLM-101315,Kandy,Kandy,Normal,Male,Personal Care,2030.93,4,7798.77,2026-02-08,14:45,Cash,5.0
SLM-101316,Colombo,Colombo,Member,Male,Personal Care,656.81,4,3100.14,2026-01-10,16:24,Card,6.8
SLM-101317,Kandy,Kandy,Member,Female,Personal Care,1910.93,6,11006.96,2026-01-02,10:07,Cash,6.8
SLM-101318,Kandy,Kandy,Member,Female,Food,1121.91,2,2154.07,2026-01-11,21:37,eZ Cash,6.1
SLM-101319,Colombo,Colombo,Normal,Female,Electronics,4160.69,7,34367.3,2026-01-20,15:02,Cash,7.3
SLM-101320,Galle,Galle,Normal,Male,Household,1634.51,3,4413.18,2026-01-11,08:37,Cash,6.8
SLM-101321,Kandy,Kandy,Member,Female,Beverages,326.69,4,1254.49,2026-01-09,11:05,Card,7.3
SLM-101322,Galle,Galle,Normal,Male,Household,3472.07,1,3124.86,2026-02-08,15:45,Cash,7.0
SLM-101323,Colombo,Colombo,Member,Female,Food,1542.86,4,7282.3,2026-02-15,19:47,Cash,6.5
SLM-101324,Galle,Galle,Normal,Male,Personal Care,1428.3,6,7712.82,2026-01-31,17:03,Cash,7.9
SLM-101325,Kandy,Kandy,Normal,Male,Household,2025.74,2,3889.42,2026-01-19,20:36,eZ Cash,6.1
SLM-101326,Kandy,Kandy,Member,Female,Electronics,7622.77,3,21953.58,2026-02-20,17:33,eZ Cash,7.4
SLM-101327,Kandy,Kandy,Normal,Female,Household,2125.28,1,2040.27,2026-02-22,14:31,Cash,7.2
SLM-101328,Colombo,Colombo,Normal,Female,Household,264.96,6,1875.92,2026-01-26,13:41,Cash,4.9
SLM-101329,Colombo,Colombo,Normal,Female,Beverages,261.06,1,308.05,2026-01-30,09:06,Cash,5.5
SLM-101330,Colombo,Colombo,Normal,Male,Beverages,903.22,6,6394.8,2026-02-09,17:26,eZ Cash,8.3
SLM-101331,Galle,Galle,Member,Female,Food,1285.89,2,2314.6,2026-02-26,18:37,Card,5.3
SLM-101332,Kandy,Kandy,Member,Female,Household,2962.47,6,17063.83,2026-01-03,21:37,Cash,5.7
SLM-101333,Colombo,Colombo,Normal,Female,Beverages,674.84,6,4777.87,2026-02-25,14:52,Cash,8.6
SLM-101334,Galle,Galle,Normal,Female,Food,1156.11,4,4162.0,2026-02-15,17:48,Card,8.2
SLM-101335,Galle,Galle,Normal,Female,Beverages,206.08,3,556.42,2026-01-12,14:51,Cash,6.5
SLM-101336,Colombo,Colombo,Normal,Female,Food,1472.13,3,5211.34,2026-01-06,17:09,Cash,4.8
SLM-101337,Kandy,Kandy,Normal,Male,Beverages,905.06,4,3475.43,2026-02-22,10:37,Cash,8.4
SLM-101338,Colombo,Colombo,Member,Female,Food,1945.71,2,4591.88,2026-01-24,15:55,Cash,8.7
SLM-101339,Galle,Galle,Member,Male,Electronics,9453.68,4,34033.25,2026-02-17,09:18,eZ Cash,8.2
SLM-101340,Galle,Galle,Normal,Female,Food,1275.49,6,6887.65,2026-02-13,12:15,Cash,5.6
SLM-101341,Colombo,Colombo,Member,Male,Food,1932.84,3,6842.25,2026-02-16,18:32,Card,6.6
SLM-101342,Colombo,Colombo,Normal,Female,Food,1362.98,6,9649.9,2026-01-22,18:22,Card,5.5
SLM-101343,Colombo,Colombo,Member,Female,Beverages,305.48,2,720.93,2026-02-05,14:53,Card,5.7
SLM-101344,Kandy,Kandy,Member,Female,Personal Care,1456.99,6,8392.26,2026-02-08,12:56,Card,7.7
SLM-101345,Galle,Galle,Normal,Female,Household,3679.14,6,19867.36,2026-01-01,20:56,Cash,7.3
SLM-101346,Colombo,Colombo,Member,Female,Food,656.31,7,5421.12,2026-01-18,08:28,Cash,6.9
SLM-101347,Colombo,Colombo,Normal,Female,Food,2147.96,6,15207.56,2026-01-06,17:04,Card,7.4
SLM-101348,Colombo,Colombo,Normal,Male,Beverages,307.59,5,1814.78,2026-01-29,15:38,eZ Cash,6.2
SLM-101349,Kandy,Kandy,Member,Female,Personal Care,1852.21,5,8890.61,2026-01-10,17:42,Cash,7.2
SLM-101350,Galle,Galle,Member,Male,Personal Care,1033.28,1,929.95,2026-02-07,11:52,Cash,5.8
SLM-101351,Colombo,Colombo,Member,Female,Food,1660.77,3,5879.13,2026-01-02,12:42,Card,9.2
SLM-101352,Kandy,Kandy,Normal,Female,Beverages,833.91,5,4002.77,2026-01-06,16:57,Card,8.2
SLM-101353,Kandy,Kandy,Member,Female,Electronics,3223.45,6,18567.07,2026-01-16,08:26,eZ Cash,9.5
SLM-101354,Kandy,Kandy,Normal,Male,Beverages,312.08,6,1797.58,2026-02-14,12:27,Cash,6.4
SLM-101355,Galle,Galle,Normal,Male,Household,2048.72,3,5531.54,2026-02-10,19:02,Cash,7.3
SLM-101356,Colombo,Colombo,Normal,Male,Personal Care,1421.14,3,5030.84,2026-02-28,13:30,Card,6.2
SLM-101357,Galle,Galle,Member,Male,Household,791.54,2,1424.77,2026-02-13,17:26,Cash,7.3
SLM-101358,Kandy,Kandy,Member,Male,Beverages,376.38,2,722.65,2026-01-13,20:14,Card,8.4
SLM-101359,Colombo,Colombo,Normal,Female,Food,1282.29,5,7565.51,2026-02-20,15:24,Cash,7.7
SLM-101360,Colombo,Colombo,Normal,Male,Household,2045.06,6,14479.02,2026-01-20,20:22,Card,6.8
SLM-101361,Colombo,Colombo,Member,Male,Food,1687.21,4,7963.63,2026-01-12,20:39,Cash,6.4
SLM-101362,Galle,Galle,Normal,Male,Electronics,6532.49,5,29396.2,2026-02-06,12:40,Cash,7.7
SLM-101363,Galle,Galle,Member,Male,Food,540.66,2,973.19,2026-02-15,16:28,,7.4
SLM-101364,Colombo,Colombo,Normal,Male,Personal Care,1729.5,4,8163.24,2026-02-22,19:30,Card,9.3
SLM-101365,Galle,Galle,Member,Female,Household,1643.96,7,10356.95,2026-02-17,17:57,Cash,8.8
SLM-101366,Galle,Galle,Normal,Male,Electronics,4010.4,6,21656.16,2026-02-27,19:32,Card,9.1
SLM-101367,Colombo,Colombo,Normal,Male,Household,1942.88,7,16048.19,2026-02-13,13:30,Card,7.6
SLM-101368,Kandy,Kandy,Normal,Female,Beverages,347.18,1,333.29,2026-02-14,13:35,Card,6.2
SLM-101369,Galle,Galle,Member,Male,Household,283.81,6,1532.57,2026-02-01,18:05,Card,5.4
SLM-101370,Kandy,Kandy,Member,Female,Beverages ,862.77,5,4141.3,2026-01-20,11:16,Cash,7.8
SLM-101371,Colombo,Colombo,Normal,Male,Household,1200.37,2,2832.87,2026-01-30,15:06,Cash,6.8
SLM-101372,Galle,Galle,Member,Female,Household,2740.64,3,7399.73,2026-02-05,12:42,Cash,8.4
SLM-101373,Galle,Galle,Member,Female,Electronics,2628.32,2,4730.98,2026-01-25,16:59,Card,8.0
SLM-101374,Colombo,Colombo,Normal,Male,Electronics,4027.69,1,4752.67,2026-01-08,09:57,Card,6.0
SLM-101375,Colombo,Colombo,Member,Female,Food,1341.84,2,3166.74,2026-01-05,20:38,Card,7.3
SLM-101376,Galle,Galle,Normal,Female,Beverages,564.93,6,3050.62,2026-01-26,17:14,eZ Cash,5.9
SLM-101377,Colombo,Colombo,Member,Male,Beverages,330.68,4,1560.81,2026-02-09,17:28,Cash,7.3
SLM-101378,Colombo,Colombo,Normal,Female,Beverages,313.25,2,739.27,2026-02-18,13:43,Cash,7.0
SLM-101379,Colombo,Colombo,Normal,Female,Household,1798.06,7,14851.98,2026-01-06,16:19,eZ Cash,9.2
SLM-101380,Galle,Galle,Normal,Female,Electronics,4249.51,6,22947.35,2026-02-22,17:18,Cash,7.5
SLM-101381,Kandy,Kandy,Normal,Female,Personal Care,1010.35,1,969.94,2026-01-21,14:04,Cash,8.0
SLM-101382,Kandy,Kandy,Member,Male,Personal Care,745.84,4,2864.03,2026-01-23,13:55,eZ Cash,6.3
SLM-101383,Kandy,Kandy,Member,Female,Beverages,226.44,4,869.53,2026-01-20,10:43,Card,7.0
SLM-101384,Colombo,Colombo,Normal,Male,Beverages,163.38,3,578.37,2026-02-07,14:01,Cash,5.6
SLM-101385,Galle,Galle,Normal,Female,Beverages,617.57,5,2779.07,2026-02-09,14:29,Cash,7.5
SLM-101386,Kandy,Kandy,Member,Female,Beverages,122.18,4,469.17,2026-01-29,12:16,Card,8.6
SLM-101387,Galle,Galle,Normal,Female,Food,476.42,2,857.56,2026-01-14,16:04,eZ Cash,7.9
SLM-101388,Colombo,Colombo,Normal,Female,Household,376.39,3,1332.42,2026-01-23,13:52,eZ Cash,9.3
SLM-101389,Colombo,Colombo,Normal,Male,Food,311.31,5,1836.73,2026-01-27,16:11,Cash,8.6
SLM-101390,Galle,Galle,Member,Female,Beverages,547.9,1,493.11,2026-02-08,09:17,eZ Cash,7.9
SLM-101391,Colombo,Colombo,Normal,Male,Electronics,6033.14,7,49833.74,2026-01-14,14:30,Card,6.8
SLM-101392,Kandy,Kandy,Normal,Female,Household,2772.91,6,15971.96,2026-01-09,21:02,Cash,7.3
SLM-101393,Colombo,Colombo,Normal,Male,Household,3373.52,2,7961.51,2026-02-09,12:34,Cash,5.3
SLM-101394,Kandy,Kandy,Member,Female,Food,2001.05,1,1921.01,2026-01-25,10:44,Cash,7.7
SLM-101395,Galle,Galle,Member,Male,Household,1363.03,5,6133.64,2026-01-28,10:27,eZ Cash,7.8
SLM-101396,Galle,Galle,Member,Female,Food,1983.46,5,8925.57,2026-01-12,15:45,Cash,5.8
SLM-101397,Kandy,Kandy,Normal,Male,Food,1361.11,4,5226.66,2026-01-01,18:24,Card,9.4
SLM-101398,Galle,Galle,Member,Female,Electronics,7620.79,3,20576.13,2026-01-19,17:16,Cash,7.4
SLM-101399,Colombo,Colombo,Normal,Female,Food,2067.15,7,17074.66,2026-01-18,15:35,Card,7.5
SLM-101400,Galle,Galle,Member,Male,Electronics,2283.72,4,8221.39,2026-01-04,16:12,Card,8.9
SLM-101401,Kandy,Kandy,Normal,Male,Personal Care,2581.1,3,7433.57,2026-01-20,13:28,Card,6.0
SLM-101402,Colombo,Colombo,Normal,Male,Household,3193.0,4,15070.96,2026-02-16,15:26,Cash,6.8
SLM-101403,Galle,Galle,Member,Female,Food,664.73,6,3589.54,2026-01-08,15:13,Cash,7.9
SLM-101404,Galle,Galle,Normal,Male,Food,1419.78,6,7666.81,2026-02-09,18:10,Card,9.2
SLM-101405,Colombo,Colombo,Member,Female,Beverages,171.41,6,1213.58,2026-02-20,14:05,Cash,7.6
SLM-101406,Kandy,Kandy,Normal,Male,Personal Care,703.92,2,1351.53,2026-02-14,10:08,Cash,5.5
SLM-101407,Kandy,Kandy,Normal,Female,Household,1024.49,5,4917.55,2026-01-26,15:02,Cash,6.9
SLM-101408,Galle,Galle,Member,Female,Beverages,816.96,2,1470.53,2026-01-24,16:53,Card,6.2
SLM-101409,Kandy,Kandy,Member,Female,Household,1760.45,5,8450.16,2026-01-24,18:34,Card,6.1
SLM-101410,Galle,Galle,Member,Female,Food,1572.68,4,5661.65,2026-01-24,15:13,eZ Cash,10.0
SLM-101411,Kandy,Kandy,Normal,Female,Food,316.06,1,303.42,2026-01-29,14:06,Cash,9.4
SLM-101412,Colombo,Colombo,Member,Female,Food,189.1,8,1785.1,2026-02-20,17:07,eZ Cash,5.3
SLM-101413,Galle,Galle,Normal,Male,Food,1635.89,5,7361.51,2026-01-03,21:11,eZ Cash,5.2
SLM-101414,Colombo,Colombo,Member,Female,Personal Care,531.17,2,1253.56,2026-01-15,14:36,Card,6.4
SLM-101415,Colombo,Colombo,Normal,Male,Electronics,6230.78,6,44113.92,2026-01-01,21:18,eZ Cash,7.3
SLM-101416,Colombo,Colombo,Normal,Female,Household,767.36,2,1810.97,2026-01-01,16:56,Card,4.7
SLM-101417,Galle,Galle,Normal,Female,Beverages,474.87,5,2136.91,2026-02-07,13:59,Card,8.1
SLM-101418,Colombo,Colombo,Member,Female,Personal Care,1029.42,7,8503.01,2026-02-01,17:51,Card,7.1
SLM-101419,Colombo,Colombo,Member,Male,Personal Care,1103.39,3,3906.0,2026-01-25,09:45,Cash,5.3
SLM-101420,Galle,Galle,Normal,Male,Personal Care,487.05,3,1315.04,2026-01-06,14:20,Cash,6.4
SLM-101421,Colombo,Colombo,Normal,Female,Electronics,5804.0,5,34243.6,2026-01-11,16:32,eZ Cash,7.7
SLM-101422,Galle,Galle,Member,Male,Household,2515.52,1,2263.97,2026-01-28,16:45,Cash,7.6
SLM-101423,Kandy,Kandy,Member,Female,Electronics,2376.3,2,4562.5,2026-01-19,12:07,Cash,8.1
SLM-101424,Colombo,Colombo,Normal,Female,Beverages,141.76,2,334.55,2026-01-31,21:09,Card,5.1
SLM-101425,Galle,Galle,Member,Male,Electronics,8018.47,3,21649.87,2026-01-27,14:39,Cash,7.4
SLM-101426,Colombo,Colombo,Member,Male,Food,756.26,5,4461.93,2026-01-05,16:49,Cash,5.8
SLM-101427,Galle,Galle,Member,Male,Personal Care,1317.64,1,1185.88,2026-02-26,11:02,Cash,7.2
SLM-101428,Galle,Galle,Normal,Male,Electronics,2812.0,4,10123.2,2026-02-08,12:06,Cash,7.5
SLM-101429,Colombo,Colombo,Normal,Male,Food,2156.41,4,10178.26,2026-01-23,12:01,eZ Cash,7.2
SLM-101430,Galle,Galle,Member,Male,Personal Care,180.48,5,812.16,2026-01-16,15:24,Cash,7.7
SLM-101431,Colombo,Colombo,Normal,Male,Electronics,7313.94,5,43152.25,2026-01-11,14:32,Cash,7.4
SLM-101432,Galle,Galle,Normal,Female,Household,2084.64,5,9380.88,2026-01-14,16:52,Card,8.0
SLM-101433,Colombo,Colombo,Normal,Male,Household,887.86,5,5238.37,2026-02-03,17:45,Card,6.4
SLM-101434,Galle,Galle,Member,Female,Household,1087.75,4,3915.9,2026-01-08,10:06,eZ Cash,5.6
SLM-101435,Colombo,Colombo,Member,Female,Electronics,3330.75,5,19651.42,2026-02-03,19:55,Cash,7.1
SLM-101436,Colombo,Colombo,Normal,Male,Food,1119.1,3,3961.61,2026-02-23,17:10,Cash,6.2
SLM-101437,Colombo,Colombo,Member,Female,Beverages,645.33,1,761.49,2026-02-12,15:11,Card,6.6
SLM-101438,Galle,Galle,Member,Male,Household,3615.3,6,19522.62,2026-01-18,15:48,Cash,7.1
SLM-101439,Galle,Galle,Member,Male,Electronics,6724.26,7,42362.84,2026-02-22,19:11,Card,5.8
SLM-101440,Kandy,Kandy,Normal,Female,Food,202.29,3,582.6,2026-02-19,13:47,Card,6.7
SLM-101441,Kandy,Kandy,Normal,Female,Electronics,8625.56,2,16561.08,2026-02-23,16:39,Cash,8.6
SLM-101442,Colombo,Colombo,Normal,Male,Household,297.19,3,1052.05,2026-01-18,18:29,Cash,8.5
SLM-101443,Galle,Galle,Member,Male,Food,1752.16,2,3153.89,2026-02-09,21:11,eZ Cash,5.6
